"ID","Effect","EffectAmplitude","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectUnk_320","EffectChainAmplitude","EffectChaintargets","EffectDieSides","EffectItemType","EffectMechanic","EffectMiscValue","EffectMiscValueB","EffectPointsPerCombo","EffectRadiusIndex","EffectRadiusMaxIndex","EffectRealPointsPerLevel","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","EffectTriggerSpell","ImplicitTargetA","ImplicitTargetB","EffectSpellId","EffectIndex","Field26"
"61852","2","0","0","0","5937","0","1","0","625","0","0","0","0","0","33","0","0","0","0","0","0","22","15","67681","0","0"
"71151","3","0","0","0","0","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","16","0","67682","1","0"
"71150","86","0","0","0","0","0","1","0","0","0","0","8","0","0","8","0","0","0","0","0","0","52","0","67682","0","0"
"61854","6","0","189","0","512","0","1","0","0","0","0","917504","0","0","0","0","0","0","0","0","0","1","0","67683","0","0"
"61856","6","0","135","0","599","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67684","1","0"
"61855","6","0","13","0","599","0","1","0","0","0","0","917630","0","0","0","0","0","0","0","0","0","1","0","67684","0","0"
"71152","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67685","0","0"
"71153","6","0","4","0","0","0","1","0","0","0","0","30305","0","0","0","0","0","0","0","0","0","25","0","67686","0","0"
"71154","28","0","0","0","0","0","1","0","0","0","0","35558","64","0","0","0","0","0","0","0","0","17","0","67687","0","0"
"71155","3","0","0","0","0","0","1","0","0","0","0","0","0","0","14","0","0","0","0","0","0","38","0","67688","0","0"
"71156","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67687","25","0","67689","0","0"
"71158","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","67690","1","0"
"71157","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","67690","0","0"
"61859","6","0","23","5000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67693","1","0","67691","1","0"
"61858","6","0","60","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67691","0","0"
"71159","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67692","0","0"
"61860","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67693","0","0"
"61861","6","0","189","0","512","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","67694","0","0"
"61863","6","0","124","0","1024","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67695","1","0"
"61862","6","0","99","0","1024","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67695","0","0"
"61864","6","0","29","0","32","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","67696","0","0"
"71160","6","0","261","0","0","0","1","0","0","0","0","2","170","0","0","0","0","0","0","0","0","27","0","67697","0","0"
"61865","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67696","1","0","67698","0","0"
"61866","6","0","250","0","4610","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67699","0","0"
"61867","6","0","3","3000","3500","0","1","0","0","0","0","0","0","0","28","0","0","0","0","0","0","22","15","67700","0","0"
"61868","32","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67594","53","0","67701","0","0"
"61869","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67702","0","0"
"61870","6","0","29","0","450","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67703","0","0"
"71163","6","0","56","0","0","0","1","0","0","0","0","35567","0","0","0","0","0","0","0","0","0","25","0","67704","2","0"
"71162","6","0","260","0","1","0","1","0","0","0","0","342","0","0","0","0","0","0","0","0","0","25","0","67704","1","0"
"71161","6","0","261","0","1","0","1","0","0","0","0","4","171","0","0","0","0","0","0","0","0","25","0","67704","0","0"
"61871","28","0","0","0","0","0","1","0","0","0","0","35564","64","0","0","0","0","0","0","0","0","46","87","67705","0","0"
"61873","77","0","0","0","0","0","1","0","0","0","0","0","0","0","14","0","0","0","0","0","0","18","16","67706","1","0"
"61872","31","0","0","0","100","0","1","0","0","0","0","0","0","0","14","14","0","0","0","0","0","18","16","67706","0","0"
"71164","6","0","20","1000","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67707","0","0"
"61874","6","0","29","0","450","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67708","0","0"
"61875","2","0","0","0","9424","0","1","0","1151","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67709","0","0"
"61876","6","0","3","3000","750","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67710","0","0"
"61877","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67710","1","0","67711","0","0"
"61878","6","0","42","0","3","0","1","0","0","0","0","0","0","0","0","0","0","8388608","0","0","18350","1","0","67712","0","0"
"61879","6","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67713","0","0"
"61880","2","0","0","0","1740","0","1","0","283","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67714","0","0"
"61881","28","0","0","0","0","0","1","0","0","0","0","35545","64","0","0","0","0","0","0","0","0","46","87","67715","0","0"
"61882","121","0","0","0","0","1","1","0","0","0","0","0","0","0","52","0","0","0","0","0","0","22","15","67716","0","0"
"71165","6","0","19","0","1000","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","67717","0","0"
"61884","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67719","6","0","67718","1","0"
"61883","2","0","0","0","2924","0","1","0","151","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67718","0","0"
"61887","6","0","140","0","-25","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","0","67719","2","0"
"61886","6","0","138","0","-25","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","0","67719","1","0"
"61885","6","0","3","3000","1949","0","1","0","101","0","22","127","0","0","0","0","0.32","0","0","0","0","6","0","67719","0","0"
"61888","6","0","42","0","0","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","67721","1","0","67720","0","0"
"61889","6","0","87","0","25","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","67721","0","0"
"61890","6","0","3","2000","1754","0","1","0","91","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67722","0","0"
"61892","6","0","135","0","66","0","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67723","1","0"
"61891","6","0","13","0","66","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67723","0","0"
"61894","64","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67722","6","0","67724","1","0"
"61893","31","0","0","0","120","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67724","0","0"
"61897","3","0","0","0","60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67725","2","0"
"61896","31","0","0","0","120","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67725","1","0"
"61895","121","0","0","0","600","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67725","0","0"
"61898","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67723","1","0","67726","0","0"
"61899","6","0","22","0","1265","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67727","0","0"
"61900","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67727","1","0","67728","0","0"
"61903","0","0","0","0","25","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67729","2","0"
"61902","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67729","1","0"
"61901","2","0","0","0","4387","0","1","0","225","0","0","0","0","0","14","0","0","0","0","0","0","18","16","67729","0","0"
"61904","77","0","0","0","67821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67730","0","0"
"61906","98","0","0","0","150","0","1","0","0","0","0","250","0","0","0","0","0","0","0","0","0","1","0","67731","1","0"
"61905","2","0","0","0","8287","0","1","0","425","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67731","0","0"
"61907","3","0","0","0","0","0","1","0","0","0","0","0","0","0","28","0","0","0","0","0","0","22","7","67732","0","0"
"71166","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","67733","0","0"
"71167","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","67734","0","0"
"61908","6","0","189","0","57","1","1","0","0","0","0","917504","0","0","0","0","0","0","0","0","0","1","0","67735","0","0"
"61909","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67735","1","0","67736","0","0"
"61911","6","0","124","0","215","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67737","1","0"
"61910","6","0","99","0","215","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67737","0","0"
"61912","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67737","1","0","67738","0","0"
"61914","6","0","135","0","74","0","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67739","1","0"
"61913","6","0","13","0","74","1","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","67739","0","0"
"61915","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67739","1","0","67740","0","0"
"61916","6","0","22","0","1422","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67741","0","0"
"61917","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67741","1","0","67742","0","0"
"61918","6","0","189","0","64","1","1","0","0","0","0","917504","0","0","0","0","0","0","0","0","0","1","0","67743","0","0"
"61919","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67743","1","0","67744","0","0"
"61921","6","0","23","2000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67731","6","0","67745","1","0"
"61920","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67745","0","0"
"61923","6","0","124","0","250","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67746","1","0"
"61922","6","0","99","0","250","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67746","0","0"
"61924","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67746","1","0","67747","0","0"
"61925","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","67748","0","0"
"61927","42","3","0","0","0","0","1","0","0","0","0","0","0","0","16","16","0","100794886","266","0","0","65","86","67749","1","0"
"61926","2","0","0","0","1462","0","1","0","75","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67749","0","0"
"61928","6","0","29","0","36","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","67750","0","0"
"61931","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","68642","38","0","67751","2","0"
"61930","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","67751","1","0"
"61929","6","0","23","700","67729","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","31671","38","0","67751","0","0"
"61932","6","0","42","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67750","1","0","67752","0","0"
"61933","6","0","250","0","5186","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67753","0","0"
"61936","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","68642","1","0","67754","2","0"
"61935","77","0","0","0","67729","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67754","1","0"
"61934","6","0","23","700","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","31671","1","0","67754","0","0"
"61937","140","0","0","0","1","0","1","0","0","0","0","0","0","0","28","0","0","0","0","0","66333","22","7","67755","0","0"
"61938","140","0","0","0","1","0","1","0","0","0","0","0","0","0","28","0","0","0","0","0","66333","22","7","67756","0","0"
"61939","140","0","0","0","1","0","1","0","0","0","0","0","0","0","28","0","0","0","0","0","66333","22","7","67757","0","0"
"61940","6","0","42","0","3","0","1","0","0","0","0","0","0","0","0","0","0","8388608","0","0","18350","1","0","67758","0","0"
"61941","6","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67759","0","0"
"61942","2","0","0","0","1958","0","1","0","317","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67760","0","0"
"61943","6","0","23","750","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67762","1","0","67761","0","0"
"61944","28","0","0","0","0","0","1","0","0","0","0","35590","64","0","18","36","0","0","0","0","0","72","86","67762","0","0"
"71169","6","0","12","0","0","0","1","0","0","0","0","0","0","0","40","0","0","0","0","0","0","16","0","67763","1","0"
"71168","2","0","0","0","5","0","1","0","0","0","0","0","0","0","40","0","0","0","0","0","0","16","0","67763","0","0"
"71171","32","0","0","0","0","0","1","0","0","0","0","0","0","0","40","0","0","0","0","0","67763","87","0","67764","1","0"
"71170","77","0","0","0","1","0","1","0","0","0","0","0","0","0","40","0","0","0","0","0","0","87","8","67764","0","0"
"61945","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","35009","1","0","67765","1","0"
"71172","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67001","25","0","67766","0","0"
"61948","6","0","140","0","-14","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","0","67767","2","0"
"61947","6","0","138","0","-14","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","0","67767","1","0"
"61946","6","0","3","3000","1387","0","1","0","225","0","22","127","0","0","0","0","0","0","0","0","0","6","0","67767","0","0"
"71173","6","0","282","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67768","0","0"
"61950","6","0","12","0","3","1","1","0","0","0","14","0","0","0","15","0","0","0","0","0","0","16","0","67769","1","0"
"61949","2","0","0","0","749","0","1","0","251","0","0","0","0","0","15","0","0","0","0","0","0","16","0","67769","0","0"
"71174","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67770","0","0"
"61951","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67771","0","0"
"61952","6","0","29","0","510","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","67772","0","0"
"61953","6","0","29","0","510","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67773","0","0"
"61954","31","0","0","0","150","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","67774","0","0"
"61955","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","67775","0","0"
"71176","90","0","0","0","0","0","1","0","0","0","0","35593","0","0","0","0","0","0","0","0","0","25","0","67776","1","0"
"71175","77","0","0","0","67704","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","67776","0","0"
"61956","56","0","0","0","0","0","1","0","0","0","0","35610","0","0","0","0","0","0","0","0","0","32","0","67777","0","0"
"61957","32","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67779","53","0","67778","0","0"
"61958","28","0","0","0","0","0","1","0","0","0","0","35614","64","0","0","0","0","0","0","0","0","87","0","67779","0","0"
"61959","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","67780","0","0"
"61961","2","0","0","0","1169","0","1","0","61","0","0","0","0","0","14","0","0","0","0","0","0","22","15","67781","1","0"
"61960","6","0","33","0","-50","0","1","0","0","0","0","0","0","0","14","0","0","0","0","0","0","22","15","67781","0","0"
"61962","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67781","1","0","67782","0","0"
"71177","6","0","19","0","100","0","1","0","0","0","0","7","0","0","41","0","0","0","0","0","0","22","7","67784","0","0"
"71178","6","0","23","750","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","67786","1","0","67785","0","0"
"71181","16","0","0","0","0","0","1","0","0","0","0","14219","0","0","0","0","0","0","0","0","0","1","0","67786","2","0"
